source_id,source_class,ra_deg,dec_deg,distance_optional,proper_motion_ra_optional,proper_motion_dec_optional,radial_velocity_optional,metadata_json_optional
4164319171172759040,star,269.7565994677996,-9.77415085090108,43.6622875861246,-7.706553230379911,-116.38040170182684,,"{""phot_g_mean_mag"": 3.0769866}"
3288921720025503360,star,72.46212402119102,6.961331008537464,8.024406945377248,463.9544034849098,11.937009936843957,,"{""phot_g_mean_mag"": 3.0879216}"
196944217825405184,star,89.98371736337808,45.936700316237285,221.46396394554182,-3.754685873034695,-7.78494986526491,,"{""phot_g_mean_mag"": 3.0882971}"
1061909811871141504,star,172.85040436553678,69.33099194674183,115.66313139014862,-41.23980723462354,-18.851433095729824,,"{""phot_g_mean_mag"": 3.1029344}"
6058271964884299520,star,185.33849318733613,-60.40074016126815,70.42322197656392,-171.22298451399928,91.7950951944146,,"{""phot_g_mean_mag"": 3.1038253}"
5926920079553285760,star,252.44682140759983,-59.04149532374984,93.46377919059783,38.98964039718318,-26.094642930199186,,"{""phot_g_mean_mag"": 3.1050086}"
5908713025970995584,star,224.79023735305813,-42.10429832458499,,,,,"{""phot_g_mean_mag"": 3.1182818}"
1014058103758571520,star,134.7989643318015,48.040871471105525,14.705666244170029,-439.8355245306663,-214.0709500414631,13.000446,"{""phot_g_mean_mag"": 3.120973}"
4676528209144882304,star,63.60655843373849,-62.473612611773696,49.156639620737884,45.06855876071067,42.94752571508745,,"{""phot_g_mean_mag"": 3.1259058}"
5333974693006467328,star,173.94499364430385,-63.01986715208006,120.81735405255175,-33.86288401530731,-7.235567957846115,,"{""phot_g_mean_mag"": 3.1292858}"
4573412435280434560,star,258.7578570009893,24.83850638924531,23.540021169360287,-20.95395629310213,-156.76715982654696,,"{""phot_g_mean_mag"": 3.130809}"
2470140321630664064,star,17.148438895614227,-10.182882334720633,36.9544771643906,215.922238830384,-139.02898214239448,,"{""phot_g_mean_mag"": 3.1326482}"
3400796031719045632,star,83.05313628063799,18.59421655157538,657.5908844972786,0.9565282493019444,-4.511302181298485,,"{""phot_g_mean_mag"": 3.1337926}"
6444391655040244992,star,300.4366214992657,-59.37600436673482,169.1997271718839,21.29069166580847,-24.314009837152224,,"{""phot_g_mean_mag"": 3.137527}"
6210176643031265920,star,234.25595511298545,-28.13505841329396,64.40534178715728,-16.26113271216898,11.71084483256042,,"{""phot_g_mean_mag"": 3.1413295}"
454491381981202944,star,42.67433778950114,55.89543428763181,306.20886964028387,16.34593379861261,-13.51791178717059,,"{""phot_g_mean_mag"": 3.1448548}"
5964991494281655808,star,253.6450920928368,-42.36233289362051,41.26207310357737,-126.7206136099607,-228.83732907409123,,"{""phot_g_mean_mag"": 3.1452072}"
1041808368494264576,star,127.56491125025244,60.71768972076183,55.76170938181004,-133.6435612588574,-107.664450660585,,"{""phot_g_mean_mag"": 3.1493552}"
6195030801635544704,star,202.4279883557068,-23.28126748094725,148.46686190251455,-54.21311701177379,11.79364794852804,,"{""phot_g_mean_mag"": 3.1524858}"
1632499034644723968,star,257.1964366984523,65.7147909130057,127.75595282212696,-16.54968473371583,32.75683370175901,,"{""phot_g_mean_mag"": 3.1570117}"
4072953671943400832,star,281.4143730195719,-26.990782424354236,,,,,"{""phot_g_mean_mag"": 3.1594217}"
200929706966014976,star,75.6195856403002,41.07574610301317,702.059631015419,12.092598067774258,-19.324312001804586,,"{""phot_g_mean_mag"": 3.1632786}"
1284537517514584704,star,217.95693766582724,30.371969326102118,50.3652080310736,-100.53064484129288,119.86987605195635,,"{""phot_g_mean_mag"": 3.164287}"
5849837854861497856,star,220.6247231566325,-64.97617739215704,16.395336079424794,-193.16869633052892,-234.98229207390125,,"{""phot_g_mean_mag"": 3.1673613}"
1621259036510505344,star,224.3950073429196,65.9325976765071,101.50795380635813,-79.45695685826611,33.561441871200365,,"{""phot_g_mean_mag"": 3.1697965}"
201261278441958656,star,76.62890153390961,41.23417207468237,71.32280674914088,29.77063204785774,-68.32510056257638,,"{""phot_g_mean_mag"": 3.1723478}"
5557271829408912896,star,99.4402993342767,-43.19595283798712,113.38654564182235,-0.5372637439909058,-3.858982012461863,31.464748,"{""phot_g_mean_mag"": 3.1752331}"
2195115561168483712,star,311.32320634108095,61.84241929401267,14.368321056342365,85.99344103538436,818.4511251587252,,"{""phot_g_mean_mag"": 3.1779127}"
5888394463447019392,star,228.07041450548323,-52.09956994296687,34.76852923708432,-112.90038746628365,-72.27824484133066,,"{""phot_g_mean_mag"": 3.1800218}"
